timestamp,scenario_id,episode_id,step_id,robot_x,robot_y,robot_z,robot_yaw,robot_linear_velocity,robot_angular_velocity,goal_x,goal_y,goal_z,distance_to_goal,number_of_dynamic_objects,obstacle_positions,obstacle_velocities,human_positions,human_velocities,forklift_positions,forklift_velocities,collision,goal_reached,navigation_status,warehouse_length,warehouse_width,aisle_width,scenario_type,station_availability,actor_work_states
43.1404,13,38,420,0.8769,0.0500,6.7959,6.7015,1.2511,-0.2457,12.3000,0.0000,13.5000,13.2452,7,"","","-22.425:0.050:2.339|-21.870:0.050:-0.072|-21.418:0.050:-2.805|-20.847:0.050:-2.054|-20.447:0.050:-3.036","-0.032:0.000:-0.799|-0.031:0.000:-0.799|0.017:0.000:0.800|0.000:0.000:0.000|0.105:0.000:0.416","-19.641:0.050:-14.219|-19.074:0.050:0.268","-0.024:0.000:-0.888|-0.077:0.000:1.063",False,False,Moving,60.00,40.00,3.00,DigitalTwin,"P1:True|P2:True|P3:True|D1:True|D2:True|D3:True","H1:H1 rack picking and carton handoff:Return for next assignment:load=False:handoffs=1|H2:H2 cross-aisle carton transfer:Return for next assignment:load=False:handoffs=1|H3:H3 station scan and dispatch verification:Transport to work bay:load=False:handoffs=0|H4:H4 trolley supply transfer:Return for next assignment:load=False:handoffs=1|H5:H5 rack inspection and replenishment:Transport to work bay:load=False:handoffs=0|F1:F1 inbound pallet replenishment:Transport to work bay:load=True:handoffs=3|F2:F2 outbound pallet dispatch:Transport to work bay:load=True:handoffs=2"
43.2416,13,38,421,0.8907,0.0500,6.9160,6.6784,1.2420,-0.2167,12.3000,0.0000,13.5000,13.1728,7,"","","-22.428:0.050:2.259|-21.873:0.050:-0.153|-21.417:0.050:-2.724|-20.847:0.050:-2.054|-20.437:0.050:-2.997","-0.032:0.000:-0.799|-0.031:0.000:-0.799|0.017:0.000:0.800|0.000:0.000:0.000|0.094:0.000:0.349","-19.647:0.050:-14.313|-19.081:0.050:0.376","-0.068:0.000:-0.967|-0.077:0.000:1.063",False,False,Moving,60.00,40.00,3.00,DigitalTwin,"P1:True|P2:True|P3:True|D1:True|D2:True|D3:True","H1:H1 rack picking and carton handoff:Return for next assignment:load=False:handoffs=1|H2:H2 cross-aisle carton transfer:Return for next assignment:load=False:handoffs=1|H3:H3 station scan and dispatch verification:Transport to work bay:load=False:handoffs=0|H4:H4 trolley supply transfer:Return for next assignment:load=False:handoffs=1|H5:H5 rack inspection and replenishment:Transport to work bay:load=False:handoffs=0|F1:F1 inbound pallet replenishment:Transport to work bay:load=True:handoffs=3|F2:F2 outbound pallet dispatch:Transport to work bay:load=True:handoffs=2"
43.3470,13,38,422,0.9054,0.0500,7.0413,6.6821,1.2708,0.0905,12.3000,0.0000,13.5000,13.0979,7,"","","-22.432:0.050:2.174|-21.877:0.050:-0.237|-21.415:0.050:-2.639|-20.847:0.050:-2.054|-20.422:0.050:-2.960","-0.032:0.000:-0.799|-0.031:0.000:-0.799|0.017:0.000:0.800|0.000:0.000:0.000|0.208:0.000:0.366","-19.654:0.050:-14.420|-19.090:0.050:0.488","-0.074:0.000:-1.051|-0.077:0.000:1.063",False,False,Moving,60.00,40.00,3.00,DigitalTwin,"P1:True|P2:True|P3:True|D1:True|D2:True|D3:True","H1:H1 rack picking and carton handoff:Return for next assignment:load=False:handoffs=1|H2:H2 cross-aisle carton transfer:Return for next assignment:load=False:handoffs=1|H3:H3 station scan and dispatch verification:Transport to work bay:load=False:handoffs=0|H4:H4 trolley supply transfer:Return for next assignment:load=False:handoffs=1|H5:H5 rack inspection and replenishment:Transport to work bay:load=False:handoffs=0|F1:F1 inbound pallet replenishment:Transport to work bay:load=True:handoffs=3|F2:F2 outbound pallet dispatch:Transport to work bay:load=True:handoffs=2"
43.4515,13,38,423,0.9200,0.0500,7.1654,6.6824,0.8568,-0.0870,12.3000,0.0000,13.5000,13.0244,7,"","","-22.435:0.050:2.091|-21.880:0.050:-0.320|-21.413:0.050:-2.556|-20.847:0.050:-2.054|-20.392:0.050:-2.922","-0.032:0.000:-0.799|-0.031:0.000:-0.799|0.017:0.000:0.800|0.000:0.000:0.000|0.364:0.000:0.349","-19.662:0.050:-14.531|-19.098:0.050:0.599","-0.075:0.000:-1.063|-0.077:0.000:1.063",False,False,Moving,60.00,40.00,3.00,DigitalTwin,"P1:True|P2:True|P3:True|D1:True|D2:True|D3:True","H1:H1 rack picking and carton handoff:Return for next assignment:load=False:handoffs=1|H2:H2 cross-aisle carton transfer:Return for next assignment:load=False:handoffs=1|H3:H3 station scan and dispatch verification:Transport to work bay:load=False:handoffs=0|H4:H4 trolley supply transfer:Yield to occupied route:load=False:handoffs=1|H5:H5 rack inspection and replenishment:Transport to work bay:load=False:handoffs=0|F1:F1 inbound pallet replenishment:Transport to work bay:load=True:handoffs=3|F2:F2 outbound pallet dispatch:Transport to work bay:load=True:handoffs=2"
43.5553,13,38,424,0.9344,0.0500,7.2886,6.6812,0.9814,-0.0320,12.3000,0.0000,13.5000,12.9523,7,"","","-22.438:0.050:2.008|-21.883:0.050:-0.403|-21.411:0.050:-2.473|-20.847:0.050:-2.054|-20.346:0.050:-2.888","-0.032:0.000:-0.799|-0.031:0.000:-0.799|0.017:0.000:0.800|0.000:0.000:0.000|0.480:0.000:0.339","-19.670:0.050:-14.641|-19.106:0.050:0.709","-0.075:0.000:-1.063|-0.077:0.000:1.063",False,False,Moving,60.00,40.00,3.00,DigitalTwin,"P1:True|P2:True|P3:True|D1:True|D2:True|D3:True","H1:H1 rack picking and carton handoff:Return for next assignment:load=False:handoffs=1|H2:H2 cross-aisle carton transfer:Return for next assignment:load=False:handoffs=1|H3:H3 station scan and dispatch verification:Transport to work bay:load=False:handoffs=0|H4:H4 trolley supply transfer:Return for next assignment:load=False:handoffs=1|H5:H5 rack inspection and replenishment:Transport to work bay:load=False:handoffs=0|F1:F1 inbound pallet replenishment:Transport to work bay:load=True:handoffs=3|F2:F2 outbound pallet dispatch:Transport to work bay:load=True:handoffs=2"
43.6557,13,38,425,0.9485,0.0500,7.4078,6.6938,1.4104,0.5084,12.3000,0.0000,13.5000,12.8831,7,"","","-22.442:0.050:1.928|-21.886:0.050:-0.484|-21.410:0.050:-2.392|-20.847:0.050:-2.078|-20.295:0.050:-2.851","-0.032:0.000:-0.799|-0.031:0.000:-0.799|0.017:0.000:0.800|-0.004:0.000:-0.478|0.517:0.000:0.387","-19.677:0.050:-14.748|-19.113:0.050:0.816","-0.075:0.000:-1.063|-0.077:0.000:1.063",False,False,Moving,60.00,40.00,3.00,DigitalTwin,"P1:True|P2:True|P3:True|D1:True|D2:True|D3:True","H1:H1 rack picking and carton handoff:Return for next assignment:load=False:handoffs=1|H2:H2 cross-aisle carton transfer:Return for next assignment:load=False:handoffs=1|H3:H3 station scan and dispatch verification:Transport to work bay:load=False:handoffs=0|H4:H4 trolley supply transfer:Return for next assignment:load=False:handoffs=1|H5:H5 rack inspection and replenishment:Transport to work bay:load=False:handoffs=0|F1:F1 inbound pallet replenishment:Transport to work bay:load=True:handoffs=3|F2:F2 outbound pallet dispatch:Transport to work bay:load=True:handoffs=2"
43.7559,13,38,426,0.9626,0.0500,7.5268,6.7106,1.3620,0.1396,12.3000,0.0000,13.5000,12.8148,7,"","","-22.445:0.050:1.848|-21.890:0.050:-0.564|-21.408:0.050:-2.312|-20.848:0.050:-2.130|-20.257:0.050:-2.813","-0.032:0.000:-0.799|-0.031:0.000:-0.799|0.017:0.000:0.800|-0.004:0.000:-0.558|0.269:0.000:0.355","-19.685:0.050:-14.854|-19.121:0.050:0.922","-0.075:0.000:-1.063|-0.077:0.000:1.063",False,False,Moving,60.00,40.00,3.00,DigitalTwin,"P1:True|P2:True|P3:True|D1:True|D2:True|D3:True","H1:H1 rack picking and carton handoff:Return for next assignment:load=False:handoffs=1|H2:H2 cross-aisle carton transfer:Return for next assignment:load=False:handoffs=1|H3:H3 station scan and dispatch verification:Transport to work bay:load=False:handoffs=0|H4:H4 trolley supply transfer:Return for next assignment:load=False:handoffs=1|H5:H5 rack inspection and replenishment:Transport to work bay:load=False:handoffs=0|F1:F1 inbound pallet replenishment:Transport to work bay:load=True:handoffs=3|F2:F2 outbound pallet dispatch:Transport to work bay:load=True:handoffs=2"
43.8585,13,38,427,0.9771,0.0500,7.6485,6.7339,0.9041,0.1638,12.3000,0.0000,13.5000,12.7456,7,"","","-22.448:0.050:1.765|-21.893:0.050:-0.646|-21.406:0.050:-2.230|-20.848:0.050:-2.192|-20.235:0.050:-2.774","-0.032:0.000:-0.799|-0.031:0.000:-0.799|0.017:0.000:0.800|-0.005:0.000:-0.640|0.169:0.000:0.442","-19.692:0.050:-14.964|-19.129:0.050:1.031","-0.075:0.000:-1.063|-0.077:0.000:1.063",False,False,Moving,60.00,40.00,3.00,DigitalTwin,"P1:True|P2:True|P3:True|D1:True|D2:True|D3:True","H1:H1 rack picking and carton handoff:Return for next assignment:load=False:handoffs=1|H2:H2 cross-aisle carton transfer:Return for next assignment:load=False:handoffs=1|H3:H3 station scan and dispatch verification:Transport to work bay:load=False:handoffs=0|H4:H4 trolley supply transfer:Return for next assignment:load=False:handoffs=1|H5:H5 rack inspection and replenishment:Transport to work bay:load=False:handoffs=0|F1:F1 inbound pallet replenishment:Transport to work bay:load=True:handoffs=3|F2:F2 outbound pallet dispatch:Transport to work bay:load=True:handoffs=2"
43.9588,13,38,428,0.9919,0.0500,7.7680,6.7996,0.9085,0.4743,12.3000,0.0000,13.5000,12.6780,7,"","","-22.451:0.050:1.685|-21.896:0.050:-0.726|-21.404:0.050:-2.150|-20.849:0.050:-2.261|-20.225:0.050:-2.723","-0.032:0.000:-0.799|-0.031:0.000:-0.799|0.017:0.000:0.800|-0.005:0.000:-0.720|0.047:0.000:0.552","-19.700:0.050:-15.070|-19.137:0.050:1.138","-0.075:0.000:-1.063|-0.077:0.000:1.063",False,False,Moving,60.00,40.00,3.00,DigitalTwin,"P1:True|P2:True|P3:True|D1:True|D2:True|D3:True","H1:H1 rack picking and carton handoff:Return for next assignment:load=False:handoffs=1|H2:H2 cross-aisle carton transfer:Return for next assignment:load=False:handoffs=1|H3:H3 station scan and dispatch verification:Transport to work bay:load=False:handoffs=0|H4:H4 trolley supply transfer:Return for next assignment:load=False:handoffs=1|H5:H5 rack inspection and replenishment:Transport to work bay:load=False:handoffs=0|F1:F1 inbound pallet replenishment:Transport to work bay:load=True:handoffs=3|F2:F2 outbound pallet dispatch:Transport to work bay:load=True:handoffs=2"
44.0650,13,38,429,1.0083,0.0500,7.8940,6.9579,0.9225,2.3868,12.3000,0.0000,13.5000,12.6069,7,"","","-22.455:0.050:1.600|-21.899:0.050:-0.811|-21.403:0.050:-2.065|-20.849:0.050:-2.342|-20.225:0.050:-2.660","-0.032:0.000:-0.799|-0.031:0.000:-0.799|0.017:0.000:0.800|-0.006:0.000:-0.800|-0.011:0.000:0.638","-19.708:0.050:-15.183|-19.145:0.050:1.251","-0.075:0.000:-1.063|-0.077:0.000:1.063",False,False,Moving,60.00,40.00,3.00,DigitalTwin,"P1:True|P2:True|P3:True|D1:True|D2:True|D3:True","H1:H1 rack picking and carton handoff:Return for next assignment:load=False:handoffs=1|H2:H2 cross-aisle carton transfer:Return for next assignment:load=False:handoffs=1|H3:H3 station scan and dispatch verification:Transport to work bay:load=False:handoffs=0|H4:H4 trolley supply transfer:Return for next assignment:load=False:handoffs=1|H5:H5 rack inspection and replenishment:Transport to work bay:load=False:handoffs=0|F1:F1 inbound pallet replenishment:Transport to work bay:load=True:handoffs=3|F2:F2 outbound pallet dispatch:Transport to work bay:load=True:handoffs=2"
44.1704,13,38,430,1.0300,0.0500,8.0162,7.6644,1.3597,9.4787,12.3000,0.0000,13.5000,12.5335,7,"","","-22.458:0.050:1.516|-21.903:0.050:-0.895|-21.401:0.050:-1.981|-20.850:0.050:-2.426|-20.226:0.050:-2.588","-0.032:0.000:-0.799|-0.031:0.000:-0.799|0.017:0.000:0.800|-0.006:0.000:-0.800|-0.012:0.000:0.723","-19.715:0.050:-15.295|-19.153:0.050:1.363","-0.075:0.000:-1.063|-0.077:0.000:1.063",False,False,Moving,60.00,40.00,3.00,DigitalTwin,"P1:True|P2:True|P3:True|D1:True|D2:True|D3:True","H1:H1 rack picking and carton handoff:Return for next assignment:load=False:handoffs=1|H2:H2 cross-aisle carton transfer:Return for next assignment:load=False:handoffs=1|H3:H3 station scan and dispatch verification:Transport to work bay:load=False:handoffs=0|H4:H4 trolley supply transfer:Return for next assignment:load=False:handoffs=1|H5:H5 rack inspection and replenishment:Transport to work bay:load=False:handoffs=0|F1:F1 inbound pallet replenishment:Transport to work bay:load=True:handoffs=3|F2:F2 outbound pallet dispatch:Transport to work bay:load=True:handoffs=2"
44.2720,13,38,431,1.0565,0.0500,8.1299,8.7935,0.8979,9.5339,12.3000,0.0000,13.5000,12.4602,7,"","","-22.461:0.050:1.435|-21.906:0.050:-0.976|-21.398:0.050:-1.901|-20.851:0.050:-2.508|-20.228:0.050:-2.510","-0.032:0.000:-0.799|-0.031:0.000:-0.799|0.080:0.000:0.733|-0.006:0.000:-0.800|-0.014:0.000:0.800","-19.723:0.050:-15.403|-19.161:0.050:1.471","-0.075:0.000:-1.063|-0.077:0.000:1.063",False,False,Moving,60.00,40.00,3.00,DigitalTwin,"P1:True|P2:True|P3:True|D1:True|D2:True|D3:True","H1:H1 rack picking and carton handoff:Return for next assignment:load=False:handoffs=1|H2:H2 cross-aisle carton transfer:Return for next assignment:load=False:handoffs=1|H3:H3 station scan and dispatch verification:Transport to work bay:load=False:handoffs=0|H4:H4 trolley supply transfer:Return for next assignment:load=False:handoffs=1|H5:H5 rack inspection and replenishment:Transport to work bay:load=False:handoffs=0|F1:F1 inbound pallet replenishment:Transport to work bay:load=True:handoffs=3|F2:F2 outbound pallet dispatch:Transport to work bay:load=True:handoffs=2"
44.3740,13,38,432,1.0880,0.0500,8.2396,10.2658,0.8439,11.5864,12.3000,0.0000,13.5000,12.3849,7,"","","-22.465:0.050:1.353|-21.909:0.050:-1.058|-21.386:0.050:-1.833|-20.851:0.050:-2.589|-20.229:0.050:-2.428","-0.032:0.000:-0.799|-0.031:0.000:-0.799|0.133:0.000:0.609|-0.006:0.000:-0.800|-0.014:0.000:0.800","-19.731:0.050:-15.512|-19.169:0.050:1.580","-0.075:0.000:-1.063|-0.077:0.000:1.063",False,False,Moving,60.00,40.00,3.00,DigitalTwin,"P1:True|P2:True|P3:True|D1:True|D2:True|D3:True","H1:H1 rack picking and carton handoff:Return for next assignment:load=False:handoffs=1|H2:H2 cross-aisle carton transfer:Return for next assignment:load=False:handoffs=1|H3:H3 station scan and dispatch verification:Transport to work bay:load=False:handoffs=0|H4:H4 trolley supply transfer:Return for next assignment:load=False:handoffs=1|H5:H5 rack inspection and replenishment:Transport to work bay:load=False:handoffs=0|F1:F1 inbound pallet replenishment:Transport to work bay:load=True:handoffs=3|F2:F2 outbound pallet dispatch:Transport to work bay:load=True:handoffs=2"
44.4814,13,38,433,1.1263,0.0500,8.3498,12.1290,0.8628,14.3458,12.3000,0.0000,13.5000,12.3036,7,"","","-22.468:0.050:1.268|-21.912:0.050:-1.144|-21.379:0.050:-1.764|-20.852:0.050:-2.675|-20.230:0.050:-2.342","-0.032:0.000:-0.799|-0.031:0.000:-0.799|0.013:0.000:0.688|-0.006:0.000:-0.800|-0.014:0.000:0.800","-19.739:0.050:-15.626|-19.177:0.050:1.694","-0.075:0.000:-1.063|-0.077:0.000:1.063",False,False,Moving,60.00,40.00,3.00,DigitalTwin,"P1:True|P2:True|P3:True|D1:True|D2:True|D3:True","H1:H1 rack picking and carton handoff:Return for next assignment:load=False:handoffs=1|H2:H2 cross-aisle carton transfer:Return for next assignment:load=False:handoffs=1|H3:H3 station scan and dispatch verification:Transport to work bay:load=False:handoffs=0|H4:H4 trolley supply transfer:Return for next assignment:load=False:handoffs=1|H5:H5 rack inspection and replenishment:Transport to work bay:load=False:handoffs=0|F1:F1 inbound pallet replenishment:Transport to work bay:load=True:handoffs=3|F2:F2 outbound pallet dispatch:Transport to work bay:load=True:handoffs=2"
44.5869,13,38,434,1.1691,0.0500,8.4529,14.2385,0.8381,16.6649,12.3000,0.0000,13.5000,12.2218,7,"","","-22.472:0.050:1.183|-21.916:0.050:-1.228|-21.378:0.050:-1.687|-20.852:0.050:-2.759|-20.232:0.050:-2.258","-0.032:0.000:-0.799|-0.031:0.000:-0.799|0.015:0.000:0.772|-0.006:0.000:-0.800|-0.014:0.000:0.800","-19.747:0.050:-15.738|-19.186:0.050:1.806","-0.075:0.000:-1.063|-0.077:0.000:1.063",False,False,Moving,60.00,40.00,3.00,DigitalTwin,"P1:True|P2:True|P3:True|D1:True|D2:True|D3:True","H1:H1 rack picking and carton handoff:Return for next assignment:load=False:handoffs=1|H2:H2 cross-aisle carton transfer:Return for next assignment:load=False:handoffs=1|H3:H3 station scan and dispatch verification:Transport to work bay:load=False:handoffs=0|H4:H4 trolley supply transfer:Return for next assignment:load=False:handoffs=1|H5:H5 rack inspection and replenishment:Transport to work bay:load=False:handoffs=0|F1:F1 inbound pallet replenishment:Transport to work bay:load=True:handoffs=3|F2:F2 outbound pallet dispatch:Transport to work bay:load=True:handoffs=2"
44.6933,13,38,435,1.2174,0.0500,8.5517,16.6208,0.8329,18.6608,12.3000,0.0000,13.5000,12.1373,7,"","","-22.475:0.050:1.098|-21.919:0.050:-1.313|-21.376:0.050:-1.602|-20.853:0.050:-2.845|-20.233:0.050:-2.173","-0.032:0.000:-0.799|-0.031:0.000:-0.799|0.015:0.000:0.800|-0.006:0.000:-0.800|-0.014:0.000:0.800","-19.754:0.050:-15.851|-19.194:0.050:1.919","-0.075:0.000:-1.063|-0.077:0.000:1.063",False,False,Moving,60.00,40.00,3.00,DigitalTwin,"P1:True|P2:True|P3:True|D1:True|D2:True|D3:True","H1:H1 rack picking and carton handoff:Return for next assignment:load=False:handoffs=1|H2:H2 cross-aisle carton transfer:Return for next assignment:load=False:handoffs=1|H3:H3 station scan and dispatch verification:Transport to work bay:load=False:handoffs=0|H4:H4 trolley supply transfer:Return for next assignment:load=False:handoffs=1|H5:H5 rack inspection and replenishment:Transport to work bay:load=False:handoffs=0|F1:F1 inbound pallet replenishment:Transport to work bay:load=True:handoffs=3|F2:F2 outbound pallet dispatch:Transport to work bay:load=True:handoffs=2"
44.7933,13,38,436,1.2674,0.0500,8.6397,19.0742,0.8415,20.8902,12.3000,0.0000,13.5000,12.0558,7,"","","-22.478:0.050:1.018|-21.922:0.050:-1.393|-21.375:0.050:-1.522|-20.854:0.050:-2.925|-20.235:0.050:-2.093","-0.032:0.000:-0.799|-0.031:0.000:-0.799|0.015:0.000:0.800|-0.006:0.000:-0.800|-0.014:0.000:0.800","-19.762:0.050:-15.958|-19.202:0.050:2.025","-0.075:0.000:-1.063|-0.077:0.000:1.063",False,False,Moving,60.00,40.00,3.00,DigitalTwin,"P1:True|P2:True|P3:True|D1:True|D2:True|D3:True","H1:H1 rack picking and carton handoff:Return for next assignment:load=False:handoffs=1|H2:H2 cross-aisle carton transfer:Return for next assignment:load=False:handoffs=1|H3:H3 station scan and dispatch verification:Transport to work bay:load=False:handoffs=0|H4:H4 trolley supply transfer:Return for next assignment:load=False:handoffs=1|H5:H5 rack inspection and replenishment:Transport to work bay:load=False:handoffs=0|F1:F1 inbound pallet replenishment:Transport to work bay:load=True:handoffs=3|F2:F2 outbound pallet dispatch:Transport to work bay:load=True:handoffs=2"
44.8983,13,38,437,1.3248,0.0500,8.7271,21.8520,1.1401,30.8819,12.3000,0.0000,13.5000,11.9682,7,"","","-22.482:0.050:0.934|-21.926:0.050:-1.477|-21.373:0.050:-1.438|-20.854:0.050:-3.009|-20.236:0.050:-2.009","-0.032:0.000:-0.799|-0.031:0.000:-0.799|0.015:0.000:0.800|-0.006:0.000:-0.800|-0.014:0.000:0.800","-19.770:0.050:-16.069|-19.210:0.050:2.137","-0.075:0.000:-1.063|-0.077:0.000:1.063",False,False,Moving,60.00,40.00,3.00,DigitalTwin,"P1:True|P2:True|P3:True|D1:True|D2:True|D3:True","H1:H1 rack picking and carton handoff:Return for next assignment:load=False:handoffs=1|H2:H2 cross-aisle carton transfer:Return for next assignment:load=False:handoffs=1|H3:H3 station scan and dispatch verification:Transport to work bay:load=False:handoffs=0|H4:H4 trolley supply transfer:Return for next assignment:load=False:handoffs=1|H5:H5 rack inspection and replenishment:Transport to work bay:load=False:handoffs=0|F1:F1 inbound pallet replenishment:Transport to work bay:load=True:handoffs=3|F2:F2 outbound pallet dispatch:Transport to work bay:load=True:handoffs=2"
45.0043,13,38,438,1.3878,0.0500,8.8100,24.8540,0.7916,23.4013,12.3000,0.0000,13.5000,11.8775,7,"","","-22.485:0.050:0.850|-21.929:0.050:-1.562|-21.372:0.050:-1.353|-20.855:0.050:-3.093|-20.238:0.050:-1.924","-0.032:0.000:-0.799|-0.031:0.000:-0.799|0.015:0.000:0.800|-0.006:0.000:-0.800|-0.014:0.000:0.800","-19.778:0.050:-16.182|-19.218:0.050:2.250","-0.075:0.000:-1.063|-0.077:0.000:1.063",False,False,Moving,60.00,40.00,3.00,DigitalTwin,"P1:True|P2:True|P3:True|D1:True|D2:True|D3:True","H1:H1 rack picking and carton handoff:Return for next assignment:load=False:handoffs=1|H2:H2 cross-aisle carton transfer:Return for next assignment:load=False:handoffs=1|H3:H3 station scan and dispatch verification:Transport to work bay:load=False:handoffs=0|H4:H4 trolley supply transfer:Return for next assignment:load=False:handoffs=1|H5:H5 rack inspection and replenishment:Transport to work bay:load=False:handoffs=0|F1:F1 inbound pallet replenishment:Transport to work bay:load=True:handoffs=3|F2:F2 outbound pallet dispatch:Transport to work bay:load=True:handoffs=2"
