timestamp,scenario_id,episode_id,step_id,lidar_min_distance,lidar_front_distance,lidar_left_distance,lidar_right_distance,lidar_measurement_count,camera_detection_count,camera_detected_objects,ax,ay,az,gx,gy,gz,left_wheel_distance,right_wheel_distance,left_wheel_velocity,right_wheel_velocity,estimated_x,estimated_y,estimated_yaw,estimated_velocity,missing_sensor_flag,sensor_dropout_flag,parcel_id,parcel_position,source_id,destination_id,barcode_id,parcel_category,destination_rack_id,destination_slot_id,parcel_mass,empty_slot_count,carrying_status,grasp_status,rack_available,PD1_available,PD2_available,PD3_available,human_positions,human_velocities,forklift_positions,forklift_velocities,h1_position,h1_velocity,h2_position,h2_velocity,h3_position,h3_velocity,h4_position,h4_velocity,h5_position,h5_velocity,f1_position,f1_velocity,f2_position,f2_velocity,battery_level,sensor_status,communication_delay,task_priority,current_task_stage,P1_available,P2_available,P3_available,D1_available,D2_available,D3_available,actor_sample_timestamps,actor_message_ages,actor_link_validity,actor_work_states,station_sample_timestamp,camera_valid,lidar_valid
4.3790,6,30,39,4.5265,5.5285,6.8948,7.8296,180,1,"Parcel_ATD-E1-001_Electronics:-24.77:1.02:15.50",-0.1039,-0.0492,-0.0660,-0.0057,0.0111,-0.0300,-0.0029,0.0085,-0.1051,0.3068,-23.5399,14.9685,13.8012,0.1009,False,False,"Parcel_1","-24.806:1.050:15.504","P3","D1-Electronics","ATD-E1-001","Electronics","UNASSIGNED","UNASSIGNED",3.000,4,False,False,False,True,True,True,"H1:-22.944:0.050:11.485|H2:-22.250:0.050:10.485|H3:-21.556:0.050:9.441|H4:-20.868:0.050:8.494|H5:-20.200:0.050:8.000","H1:0.033:0.000:-0.655|H2:0.024:0.000:-0.656|H3:0.017:0.000:-0.800|H4:0.003:0.000:-0.656|H5:0.000:0.000:0.000","F1:-19.500:0.050:7.000|F2:-18.800:0.050:6.000","F1:0.000:0.000:0.000|F2:0.000:0.000:0.000","-22.944:0.050:11.485","0.033:0.000:-0.655","-22.250:0.050:10.485","0.024:0.000:-0.656","-21.556:0.050:9.441","0.017:0.000:-0.800","-20.868:0.050:8.494","0.003:0.000:-0.656","-20.200:0.050:8.000","0.000:0.000:0.000","-19.500:0.050:7.000","0.000:0.000:0.000","-18.800:0.050:6.000","0.000:0.000:0.000",99.913,"Nominal",0.000,1,"Pick:Pick",True,True,True,True,True,True,"H1:4.379|H2:4.379|H3:4.379|H4:4.379|H5:4.379|F1:4.379|F2:4.379","H1:0.000|H2:0.000|H3:0.000|H4:0.000|H5:0.000|F1:0.000|F2:0.000","H1:VALID|H2:VALID|H3:VALID|H4:VALID|H5:VALID|F1:VALID|F2:VALID","H1:H1 rack picking and carton handoff:Transport to work bay:load=True:handoffs=0|H2:H2 cross-aisle carton transfer:Transport to work bay:load=True:handoffs=0|H3:H3 station scan and dispatch verification:Transport to work bay:load=False:handoffs=0|H4:H4 trolley supply transfer:Transport to work bay:load=True:handoffs=0|H5:H5 rack inspection and replenishment:Yield to occupied route:load=False:handoffs=0|F1:F1 inbound pallet replenishment:Yield to occupied route:load=True:handoffs=0|F2:F2 outbound pallet dispatch:Yield to occupied route:load=True:handoffs=0","4.379",True,True
4.4975,6,30,40,4.5508,5.5717,6.9524,7.7495,180,1,"Parcel_ATD-E1-001_Electronics:-24.80:1.05:15.51",-0.0249,-0.0706,-0.0110,0.0049,0.0027,-0.0114,-0.0020,0.0159,-0.0636,0.5128,-23.5431,14.9579,21.0566,0.2246,False,False,"Parcel_1","-24.806:1.050:15.504","P3","D1-Electronics","ATD-E1-001","Electronics","UNASSIGNED","UNASSIGNED",3.000,4,False,False,False,True,True,True,"H1:-22.940:0.050:11.407|H2:-22.247:0.050:10.407|H3:-21.554:0.050:9.347|H4:-20.868:0.050:8.417|H5:-20.200:0.050:8.000","H1:0.033:0.000:-0.655|H2:0.024:0.000:-0.656|H3:0.017:0.000:-0.800|H4:0.003:0.000:-0.656|H5:0.000:0.000:0.000","F1:-19.500:0.050:7.000|F2:-18.800:0.050:6.000","F1:0.000:0.000:0.000|F2:0.000:0.000:0.000","-22.940:0.050:11.407","0.033:0.000:-0.655","-22.247:0.050:10.407","0.024:0.000:-0.656","-21.554:0.050:9.347","0.017:0.000:-0.800","-20.868:0.050:8.417","0.003:0.000:-0.656","-20.200:0.050:8.000","0.000:0.000:0.000","-19.500:0.050:7.000","0.000:0.000:0.000","-18.800:0.050:6.000","0.000:0.000:0.000",99.911,"Nominal",0.000,1,"Pick:Pick",True,True,True,True,True,True,"H1:4.497|H2:4.497|H3:4.497|H4:4.497|H5:4.497|F1:4.497|F2:4.497","H1:0.000|H2:0.000|H3:0.000|H4:0.000|H5:0.000|F1:0.000|F2:0.000","H1:VALID|H2:VALID|H3:VALID|H4:VALID|H5:VALID|F1:VALID|F2:VALID","H1:H1 rack picking and carton handoff:Transport to work bay:load=True:handoffs=0|H2:H2 cross-aisle carton transfer:Transport to work bay:load=True:handoffs=0|H3:H3 station scan and dispatch verification:Transport to work bay:load=False:handoffs=0|H4:H4 trolley supply transfer:Transport to work bay:load=True:handoffs=0|H5:H5 rack inspection and replenishment:Yield to occupied route:load=False:handoffs=0|F1:F1 inbound pallet replenishment:Yield to occupied route:load=True:handoffs=0|F2:F2 outbound pallet dispatch:Yield to occupied route:load=True:handoffs=0","4.497",True,True
4.6130,6,30,41,4.5433,5.5690,6.9224,7.7657,180,1,"Parcel_ATD-E1-001_Electronics:-24.84:1.03:15.51",0.0316,0.1074,-0.0523,0.0076,-0.0054,0.0203,0.0231,-0.0128,0.7430,-0.4101,-23.5450,14.9535,9.9873,0.1664,False,False,"Parcel_1","-24.806:1.050:15.504","P3","D1-Electronics","ATD-E1-001","Electronics","UNASSIGNED","UNASSIGNED",3.000,4,False,False,False,True,True,True,"H1:-22.936:0.050:11.332|H2:-22.244:0.050:10.331|H3:-21.552:0.050:9.254|H4:-20.867:0.050:8.341|H5:-20.200:0.050:8.000","H1:0.033:0.000:-0.655|H2:0.024:0.000:-0.656|H3:0.017:0.000:-0.800|H4:0.003:0.000:-0.656|H5:0.000:0.000:0.000","F1:-19.500:0.050:7.000|F2:-18.800:0.050:6.000","F1:0.000:0.000:0.000|F2:0.000:0.000:0.000","-22.936:0.050:11.332","0.033:0.000:-0.655","-22.244:0.050:10.331","0.024:0.000:-0.656","-21.552:0.050:9.254","0.017:0.000:-0.800","-20.867:0.050:8.341","0.003:0.000:-0.656","-20.200:0.050:8.000","0.000:0.000:0.000","-19.500:0.050:7.000","0.000:0.000:0.000","-18.800:0.050:6.000","0.000:0.000:0.000",99.908,"Nominal",0.000,1,"Pick:Pick",True,True,True,True,True,True,"H1:4.613|H2:4.613|H3:4.613|H4:4.613|H5:4.613|F1:4.613|F2:4.613","H1:0.000|H2:0.000|H3:0.000|H4:0.000|H5:0.000|F1:0.000|F2:0.000","H1:VALID|H2:VALID|H3:VALID|H4:VALID|H5:VALID|F1:VALID|F2:VALID","H1:H1 rack picking and carton handoff:Transport to work bay:load=True:handoffs=0|H2:H2 cross-aisle carton transfer:Transport to work bay:load=True:handoffs=0|H3:H3 station scan and dispatch verification:Transport to work bay:load=False:handoffs=0|H4:H4 trolley supply transfer:Transport to work bay:load=True:handoffs=0|H5:H5 rack inspection and replenishment:Yield to occupied route:load=False:handoffs=0|F1:F1 inbound pallet replenishment:Yield to occupied route:load=True:handoffs=0|F2:F2 outbound pallet dispatch:Yield to occupied route:load=True:handoffs=0","4.613",True,True
4.7266,6,30,42,4.5377,5.5828,6.9551,7.8078,180,1,"Parcel_ATD-E1-001_Electronics:-24.79:1.05:15.48",-0.0819,0.0156,-0.0310,-0.0046,-0.0009,0.0060,-0.0049,0.0070,-0.1758,0.2483,-23.5445,14.9565,10.7030,0.0362,False,False,"Parcel_1","-24.806:1.050:15.504","P3","D1-Electronics","ATD-E1-001","Electronics","UNASSIGNED","UNASSIGNED",3.000,4,False,False,False,True,True,True,"H1:-22.933:0.050:11.257|H2:-22.242:0.050:10.257|H3:-21.550:0.050:9.163|H4:-20.867:0.050:8.266|H5:-20.200:0.050:8.000","H1:0.033:0.000:-0.655|H2:0.024:0.000:-0.656|H3:0.017:0.000:-0.800|H4:0.003:0.000:-0.656|H5:0.000:0.000:0.000","F1:-19.500:0.050:7.000|F2:-18.800:0.050:6.000","F1:0.000:0.000:0.000|F2:0.000:0.000:0.000","-22.933:0.050:11.257","0.033:0.000:-0.655","-22.242:0.050:10.257","0.024:0.000:-0.656","-21.550:0.050:9.163","0.017:0.000:-0.800","-20.867:0.050:8.266","0.003:0.000:-0.656","-20.200:0.050:8.000","0.000:0.000:0.000","-19.500:0.050:7.000","0.000:0.000:0.000","-18.800:0.050:6.000","0.000:0.000:0.000",99.906,"Nominal",0.000,1,"Pick:Pick",True,True,True,True,True,True,"H1:4.727|H2:4.727|H3:4.727|H4:4.727|H5:4.727|F1:4.727|F2:4.727","H1:0.000|H2:0.000|H3:0.000|H4:0.000|H5:0.000|F1:0.000|F2:0.000","H1:VALID|H2:VALID|H3:VALID|H4:VALID|H5:VALID|F1:VALID|F2:VALID","H1:H1 rack picking and carton handoff:Transport to work bay:load=True:handoffs=0|H2:H2 cross-aisle carton transfer:Transport to work bay:load=True:handoffs=0|H3:H3 station scan and dispatch verification:Transport to work bay:load=False:handoffs=0|H4:H4 trolley supply transfer:Transport to work bay:load=True:handoffs=0|H5:H5 rack inspection and replenishment:Yield to occupied route:load=False:handoffs=0|F1:F1 inbound pallet replenishment:Yield to occupied route:load=True:handoffs=0|F2:F2 outbound pallet dispatch:Yield to occupied route:load=True:handoffs=0","4.727",True,True
4.8414,6,30,43,4.5216,5.5766,6.9028,7.7968,180,1,"Parcel_ATD-E1-001_Electronics:-24.78:1.02:15.52",-0.0815,-0.0711,-0.0287,-0.0220,0.0201,0.0133,-0.0166,-0.0148,-0.5720,-0.5125,-23.5503,14.9372,15.8337,-0.5422,False,False,"Parcel_1","-24.806:1.050:15.504","P3","D1-Electronics","ATD-E1-001","Electronics","UNASSIGNED","UNASSIGNED",3.000,4,False,False,False,True,True,True,"H1:-22.929:0.050:11.182|H2:-22.239:0.050:10.181|H3:-21.548:0.050:9.072|H4:-20.867:0.050:8.191|H5:-20.200:0.050:8.000","H1:0.033:0.000:-0.655|H2:0.024:0.000:-0.656|H3:0.017:0.000:-0.800|H4:0.003:0.000:-0.656|H5:0.000:0.000:0.000","F1:-19.500:0.050:7.000|F2:-18.800:0.050:6.000","F1:0.000:0.000:0.000|F2:0.000:0.000:0.000","-22.929:0.050:11.182","0.033:0.000:-0.655","-22.239:0.050:10.181","0.024:0.000:-0.656","-21.548:0.050:9.072","0.017:0.000:-0.800","-20.867:0.050:8.191","0.003:0.000:-0.656","-20.200:0.050:8.000","0.000:0.000:0.000","-19.500:0.050:7.000","0.000:0.000:0.000","-18.800:0.050:6.000","0.000:0.000:0.000",99.904,"Nominal",0.000,1,"Pick:Pick",True,True,True,True,True,True,"H1:4.841|H2:4.841|H3:4.841|H4:4.841|H5:4.841|F1:4.841|F2:4.841","H1:0.000|H2:0.000|H3:0.000|H4:0.000|H5:0.000|F1:0.000|F2:0.000","H1:VALID|H2:VALID|H3:VALID|H4:VALID|H5:VALID|F1:VALID|F2:VALID","H1:H1 rack picking and carton handoff:Transport to work bay:load=True:handoffs=0|H2:H2 cross-aisle carton transfer:Transport to work bay:load=True:handoffs=0|H3:H3 station scan and dispatch verification:Transport to work bay:load=False:handoffs=0|H4:H4 trolley supply transfer:Transport to work bay:load=True:handoffs=0|H5:H5 rack inspection and replenishment:Yield to occupied route:load=False:handoffs=0|F1:F1 inbound pallet replenishment:Yield to occupied route:load=True:handoffs=0|F2:F2 outbound pallet dispatch:Yield to occupied route:load=True:handoffs=0","4.841",True,True
4.9599,6,30,44,4.5392,5.5767,6.9070,7.8025,180,1,"Parcel_ATD-E1-001_Electronics:-24.80:1.02:15.53",-0.0099,-0.0347,-0.0253,-0.0094,-0.0155,0.0015,0.0191,-0.0036,0.6444,-0.1205,-23.5529,14.9313,16.0841,0.2619,False,False,"Parcel_1","-24.806:1.050:15.504","P3","D1-Electronics","ATD-E1-001","Electronics","UNASSIGNED","UNASSIGNED",3.000,4,False,False,False,True,True,True,"H1:-22.925:0.050:11.104|H2:-22.236:0.050:10.104|H3:-21.546:0.050:8.977|H4:-20.866:0.050:8.113|H5:-20.200:0.050:8.000","H1:0.033:0.000:-0.655|H2:0.024:0.000:-0.656|H3:0.017:0.000:-0.800|H4:0.003:0.000:-0.656|H5:0.000:0.000:0.000","F1:-19.500:0.050:7.000|F2:-18.800:0.050:6.000","F1:0.000:0.000:0.000|F2:0.000:0.000:0.000","-22.925:0.050:11.104","0.033:0.000:-0.655","-22.236:0.050:10.104","0.024:0.000:-0.656","-21.546:0.050:8.977","0.017:0.000:-0.800","-20.866:0.050:8.113","0.003:0.000:-0.656","-20.200:0.050:8.000","0.000:0.000:0.000","-19.500:0.050:7.000","0.000:0.000:0.000","-18.800:0.050:6.000","0.000:0.000:0.000",99.901,"Nominal",0.000,1,"Pick:Pick",True,True,True,True,True,True,"H1:4.960|H2:4.960|H3:4.960|H4:4.960|H5:4.960|F1:4.960|F2:4.960","H1:0.000|H2:0.000|H3:0.000|H4:0.000|H5:0.000|F1:0.000|F2:0.000","H1:VALID|H2:VALID|H3:VALID|H4:VALID|H5:VALID|F1:VALID|F2:VALID","H1:H1 rack picking and carton handoff:Transport to work bay:load=True:handoffs=0|H2:H2 cross-aisle carton transfer:Transport to work bay:load=True:handoffs=0|H3:H3 station scan and dispatch verification:Transport to work bay:load=False:handoffs=0|H4:H4 trolley supply transfer:Transport to work bay:load=True:handoffs=0|H5:H5 rack inspection and replenishment:Yield to occupied route:load=False:handoffs=0|F1:F1 inbound pallet replenishment:Yield to occupied route:load=True:handoffs=0|F2:F2 outbound pallet dispatch:Yield to occupied route:load=True:handoffs=0","4.960",True,True
5.0712,6,30,45,4.5508,5.5628,6.9161,7.7479,180,1,"Parcel_ATD-E1-001_Electronics:-24.84:1.03:15.53",-0.0483,-0.0795,-0.0428,0.0263,-0.0262,0.0025,-0.0182,0.0080,-0.6923,0.3034,-23.5562,14.9228,22.2954,-0.1945,False,False,"Parcel_1","-24.806:1.050:15.504","P3","D1-Electronics","ATD-E1-001","Electronics","UNASSIGNED","UNASSIGNED",3.000,4,False,False,False,True,True,True,"H1:-22.921:0.050:11.031|H2:-22.234:0.050:10.031|H3:-21.544:0.050:8.888|H4:-20.866:0.050:8.040|H5:-20.200:0.050:8.000","H1:0.033:0.000:-0.655|H2:0.024:0.000:-0.656|H3:0.017:0.000:-0.800|H4:0.003:0.000:-0.656|H5:0.000:0.000:0.000","F1:-19.500:0.050:7.000|F2:-18.800:0.050:6.000","F1:0.000:0.000:0.000|F2:0.000:0.000:0.000","-22.921:0.050:11.031","0.033:0.000:-0.655","-22.234:0.050:10.031","0.024:0.000:-0.656","-21.544:0.050:8.888","0.017:0.000:-0.800","-20.866:0.050:8.040","0.003:0.000:-0.656","-20.200:0.050:8.000","0.000:0.000:0.000","-19.500:0.050:7.000","0.000:0.000:0.000","-18.800:0.050:6.000","0.000:0.000:0.000",99.899,"Nominal",0.000,1,"Pick:Pick",True,True,True,True,True,True,"H1:5.071|H2:5.071|H3:5.071|H4:5.071|H5:5.071|F1:5.071|F2:5.071","H1:0.000|H2:0.000|H3:0.000|H4:0.000|H5:0.000|F1:0.000|F2:0.000","H1:VALID|H2:VALID|H3:VALID|H4:VALID|H5:VALID|F1:VALID|F2:VALID","H1:H1 rack picking and carton handoff:Transport to work bay:load=True:handoffs=0|H2:H2 cross-aisle carton transfer:Transport to work bay:load=True:handoffs=0|H3:H3 station scan and dispatch verification:Transport to work bay:load=False:handoffs=0|H4:H4 trolley supply transfer:Transport to work bay:load=True:handoffs=0|H5:H5 rack inspection and replenishment:Yield to occupied route:load=False:handoffs=0|F1:F1 inbound pallet replenishment:Yield to occupied route:load=True:handoffs=0|F2:F2 outbound pallet dispatch:Yield to occupied route:load=True:handoffs=0","5.071",True,True
5.1838,6,30,46,4.5450,5.5542,6.9606,7.7787,180,1,"Parcel_ATD-E1-001_Electronics:-24.83:1.08:15.50",0.0208,-0.0066,0.0229,-0.0325,-0.0221,-0.0070,-0.0028,0.0122,-0.0910,0.3918,-23.5500,14.9349,27.6532,0.1504,False,False,"Parcel_1","-24.806:1.050:15.504","P3","D1-Electronics","ATD-E1-001","Electronics","UNASSIGNED","UNASSIGNED",3.000,4,False,False,False,True,True,True,"H1:-22.918:0.050:10.958|H2:-22.231:0.050:9.957|H3:-21.543:0.050:8.798|H4:-20.866:0.050:7.966|H5:-20.200:0.050:8.000","H1:0.033:0.000:-0.655|H2:0.024:0.000:-0.656|H3:0.017:0.000:-0.800|H4:0.003:0.000:-0.656|H5:0.000:0.000:0.000","F1:-19.500:0.050:7.000|F2:-18.800:0.050:6.000","F1:0.000:0.000:0.000|F2:0.000:0.000:0.000","-22.918:0.050:10.958","0.033:0.000:-0.655","-22.231:0.050:9.957","0.024:0.000:-0.656","-21.543:0.050:8.798","0.017:0.000:-0.800","-20.866:0.050:7.966","0.003:0.000:-0.656","-20.200:0.050:8.000","0.000:0.000:0.000","-19.500:0.050:7.000","0.000:0.000:0.000","-18.800:0.050:6.000","0.000:0.000:0.000",99.897,"Nominal",0.000,1,"Pick:Pick",True,True,True,True,True,True,"H1:5.184|H2:5.184|H3:5.184|H4:5.184|H5:5.184|F1:5.184|F2:5.184","H1:0.000|H2:0.000|H3:0.000|H4:0.000|H5:0.000|F1:0.000|F2:0.000","H1:VALID|H2:VALID|H3:VALID|H4:VALID|H5:VALID|F1:VALID|F2:VALID","H1:H1 rack picking and carton handoff:Transport to work bay:load=True:handoffs=0|H2:H2 cross-aisle carton transfer:Transport to work bay:load=True:handoffs=0|H3:H3 station scan and dispatch verification:Transport to work bay:load=False:handoffs=0|H4:H4 trolley supply transfer:Transport to work bay:load=True:handoffs=0|H5:H5 rack inspection and replenishment:Yield to occupied route:load=False:handoffs=0|F1:F1 inbound pallet replenishment:Yield to occupied route:load=True:handoffs=0|F2:F2 outbound pallet dispatch:Yield to occupied route:load=True:handoffs=0","5.184",True,True
5.3059,6,30,47,4.5452,5.5919,6.9243,7.7882,180,1,"Parcel_ATD-E1-001_Electronics:-24.80:1.00:15.51",-0.0448,-0.0009,-0.0182,0.0293,0.0109,0.0014,0.0050,0.0086,0.1661,0.2841,-23.5552,14.9254,27.4856,0.2251,False,False,"Parcel_1","-24.806:1.050:15.504","P3","D1-Electronics","ATD-E1-001","Electronics","UNASSIGNED","UNASSIGNED",3.000,4,False,False,False,True,True,True,"H1:-22.914:0.050:10.878|H2:-22.228:0.050:9.877|H3:-21.541:0.050:8.700|H4:-20.865:0.050:7.886|H5:-20.200:0.050:8.000","H1:0.033:0.000:-0.655|H2:0.024:0.000:-0.656|H3:0.017:0.000:-0.800|H4:0.003:0.000:-0.656|H5:0.000:0.000:0.000","F1:-19.500:0.050:7.000|F2:-18.800:0.050:6.000","F1:0.000:0.000:0.000|F2:0.000:0.000:0.000","-22.914:0.050:10.878","0.033:0.000:-0.655","-22.228:0.050:9.877","0.024:0.000:-0.656","-21.541:0.050:8.700","0.017:0.000:-0.800","-20.865:0.050:7.886","0.003:0.000:-0.656","-20.200:0.050:8.000","0.000:0.000:0.000","-19.500:0.050:7.000","0.000:0.000:0.000","-18.800:0.050:6.000","0.000:0.000:0.000",99.894,"Nominal",0.000,1,"Pick:Pick",True,True,True,True,True,True,"H1:5.306|H2:5.306|H3:5.306|H4:5.306|H5:5.306|F1:5.306|F2:5.306","H1:0.000|H2:0.000|H3:0.000|H4:0.000|H5:0.000|F1:0.000|F2:0.000","H1:VALID|H2:VALID|H3:VALID|H4:VALID|H5:VALID|F1:VALID|F2:VALID","H1:H1 rack picking and carton handoff:Transport to work bay:load=True:handoffs=0|H2:H2 cross-aisle carton transfer:Transport to work bay:load=True:handoffs=0|H3:H3 station scan and dispatch verification:Transport to work bay:load=False:handoffs=0|H4:H4 trolley supply transfer:Transport to work bay:load=True:handoffs=0|H5:H5 rack inspection and replenishment:Yield to occupied route:load=False:handoffs=0|F1:F1 inbound pallet replenishment:Yield to occupied route:load=True:handoffs=0|F2:F2 outbound pallet dispatch:Yield to occupied route:load=True:handoffs=0","5.306",True,True
5.4205,6,30,48,4.5381,5.5562,6.9509,7.8190,180,1,"Parcel_ATD-E1-001_Electronics:-24.84:1.06:15.49",-0.0480,-0.0716,0.0348,0.0448,0.0009,-0.0061,-0.0138,-0.0036,-0.4727,-0.1214,-23.5584,14.9187,27.8616,-0.2970,False,False,"Parcel_1","-24.806:1.050:15.504","P3","D1-Electronics","ATD-E1-001","Electronics","UNASSIGNED","UNASSIGNED",3.000,4,False,False,False,True,True,True,"H1:-22.910:0.050:10.802|H2:-22.225:0.050:9.802|H3:-21.539:0.050:8.608|H4:-20.865:0.050:7.811|H5:-20.200:0.050:8.000","H1:0.033:0.000:-0.655|H2:0.024:0.000:-0.656|H3:0.017:0.000:-0.800|H4:0.003:0.000:-0.656|H5:0.000:0.000:0.000","F1:-19.500:0.050:7.000|F2:-18.800:0.050:6.000","F1:0.000:0.000:0.000|F2:0.000:0.000:0.000","-22.910:0.050:10.802","0.033:0.000:-0.655","-22.225:0.050:9.802","0.024:0.000:-0.656","-21.539:0.050:8.608","0.017:0.000:-0.800","-20.865:0.050:7.811","0.003:0.000:-0.656","-20.200:0.050:8.000","0.000:0.000:0.000","-19.500:0.050:7.000","0.000:0.000:0.000","-18.800:0.050:6.000","0.000:0.000:0.000",99.892,"Nominal",0.000,1,"Pick:Pick",True,True,True,True,True,True,"H1:5.421|H2:5.421|H3:5.421|H4:5.421|H5:5.421|F1:5.421|F2:5.421","H1:0.000|H2:0.000|H3:0.000|H4:0.000|H5:0.000|F1:0.000|F2:0.000","H1:VALID|H2:VALID|H3:VALID|H4:VALID|H5:VALID|F1:VALID|F2:VALID","H1:H1 rack picking and carton handoff:Transport to work bay:load=True:handoffs=0|H2:H2 cross-aisle carton transfer:Transport to work bay:load=True:handoffs=0|H3:H3 station scan and dispatch verification:Transport to work bay:load=False:handoffs=0|H4:H4 trolley supply transfer:Transport to work bay:load=True:handoffs=0|H5:H5 rack inspection and replenishment:Yield to occupied route:load=False:handoffs=0|F1:F1 inbound pallet replenishment:Yield to occupied route:load=True:handoffs=0|F2:F2 outbound pallet dispatch:Yield to occupied route:load=True:handoffs=0","5.421",True,True
5.5479,6,30,49,4.5378,5.5936,6.9267,7.7952,180,1,"Parcel_ATD-E1-001_Electronics:-24.76:1.06:15.52",-0.0128,-0.0188,-0.0427,0.0010,-0.0295,-0.0033,-0.0077,0.0030,-0.2457,0.0938,-23.5604,14.9152,29.1464,-0.0759,False,False,"Parcel_1","-24.769:1.050:15.481","P3","D1-Electronics","ATD-E1-001","Electronics","UNASSIGNED","UNASSIGNED",3.000,4,False,False,False,True,True,True,"H1:-22.906:0.050:10.719|H2:-22.222:0.050:9.718|H3:-21.536:0.050:8.506|H4:-20.865:0.050:7.728|H5:-20.200:0.050:8.000","H1:0.033:0.000:-0.655|H2:0.024:0.000:-0.656|H3:0.017:0.000:-0.800|H4:0.003:0.000:-0.656|H5:0.000:0.000:0.000","F1:-19.500:0.050:7.000|F2:-18.800:0.050:6.000","F1:0.000:0.000:0.000|F2:0.000:0.000:0.000","-22.906:0.050:10.719","0.033:0.000:-0.655","-22.222:0.050:9.718","0.024:0.000:-0.656","-21.536:0.050:8.506","0.017:0.000:-0.800","-20.865:0.050:7.728","0.003:0.000:-0.656","-20.200:0.050:8.000","0.000:0.000:0.000","-19.500:0.050:7.000","0.000:0.000:0.000","-18.800:0.050:6.000","0.000:0.000:0.000",99.890,"Nominal",0.000,1,"VerifyGrasp:Wait",True,True,True,True,True,True,"H1:5.548|H2:5.548|H3:5.548|H4:5.548|H5:5.548|F1:5.548|F2:5.548","H1:0.000|H2:0.000|H3:0.000|H4:0.000|H5:0.000|F1:0.000|F2:0.000","H1:VALID|H2:VALID|H3:VALID|H4:VALID|H5:VALID|F1:VALID|F2:VALID","H1:H1 rack picking and carton handoff:Transport to work bay:load=True:handoffs=0|H2:H2 cross-aisle carton transfer:Transport to work bay:load=True:handoffs=0|H3:H3 station scan and dispatch verification:Transport to work bay:load=False:handoffs=0|H4:H4 trolley supply transfer:Transport to work bay:load=True:handoffs=0|H5:H5 rack inspection and replenishment:Yield to occupied route:load=False:handoffs=0|F1:F1 inbound pallet replenishment:Yield to occupied route:load=True:handoffs=0|F2:F2 outbound pallet dispatch:Yield to occupied route:load=True:handoffs=0","5.548",True,True
5.6653,6,30,50,4.5383,5.5774,6.9161,7.7860,180,0,"",0.0794,0.0475,0.0354,-0.0263,0.0239,-0.0047,0.0035,0.0061,0.1180,0.2036,-23.5593,14.9174,25.4678,0.1608,False,False,"Parcel_1","-24.769:1.050:15.481","P3","D1-Electronics","ATD-E1-001","Electronics","UNASSIGNED","UNASSIGNED",3.000,4,False,False,False,True,True,True,"H1:-22.902:0.050:10.642|H2:-22.219:0.050:9.641|H3:-21.534:0.050:8.413|H4:-20.864:0.050:7.651|H5:-20.200:0.050:8.000","H1:0.033:0.000:-0.655|H2:0.024:0.000:-0.656|H3:0.017:0.000:-0.800|H4:0.003:0.000:-0.656|H5:0.000:0.000:0.000","F1:-19.500:0.050:7.000|F2:-18.800:0.050:6.000","F1:0.000:0.000:0.000|F2:0.000:0.000:0.000","-22.902:0.050:10.642","0.033:0.000:-0.655","-22.219:0.050:9.641","0.024:0.000:-0.656","-21.534:0.050:8.413","0.017:0.000:-0.800","-20.864:0.050:7.651","0.003:0.000:-0.656","-20.200:0.050:8.000","0.000:0.000:0.000","-19.500:0.050:7.000","0.000:0.000:0.000","-18.800:0.050:6.000","0.000:0.000:0.000",99.887,"Nominal",0.000,1,"VerifyGrasp:Wait",True,True,True,True,True,True,"H1:5.665|H2:5.665|H3:5.665|H4:5.665|H5:5.665|F1:5.665|F2:5.665","H1:0.000|H2:0.000|H3:0.000|H4:0.000|H5:0.000|F1:0.000|F2:0.000","H1:VALID|H2:VALID|H3:VALID|H4:VALID|H5:VALID|F1:VALID|F2:VALID","H1:H1 rack picking and carton handoff:Transport to work bay:load=True:handoffs=0|H2:H2 cross-aisle carton transfer:Transport to work bay:load=True:handoffs=0|H3:H3 station scan and dispatch verification:Transport to work bay:load=False:handoffs=0|H4:H4 trolley supply transfer:Transport to work bay:load=True:handoffs=0|H5:H5 rack inspection and replenishment:Yield to occupied route:load=False:handoffs=0|F1:F1 inbound pallet replenishment:Yield to occupied route:load=True:handoffs=0|F2:F2 outbound pallet dispatch:Yield to occupied route:load=True:handoffs=0","5.665",True,True
