timestamp,scenario_id,episode_id,step_id,robot_x,robot_y,robot_z,robot_yaw,robot_linear_velocity,robot_angular_velocity,goal_x,goal_y,goal_z,distance_to_goal,number_of_dynamic_objects,obstacle_positions,obstacle_velocities,human_positions,human_velocities,forklift_positions,forklift_velocities,collision,goal_reached,navigation_status,warehouse_length,warehouse_width,aisle_width,scenario_type
57.5508,18,8,566,-11.7780,0.0500,7.6420,29.8432,0.0000,0.0000,-8.4000,0.0000,13.5000,6.7624,2,"","","2.000:0.000:-1.780","0.000:0.000:1.200","-4.000:0.000:-3.673","0.000:0.000:-2.000",False,False,Stopped,60.00,40.00,3.00,StressTest
57.6518,18,8,567,-11.7780,0.0500,7.6420,29.8432,0.0000,0.0000,-8.4000,0.0000,13.5000,6.7624,2,"","","2.000:0.000:-1.659","0.000:0.000:1.200","-4.000:0.000:-3.875","0.000:0.000:-2.000",False,False,Stopped,60.00,40.00,3.00,StressTest
57.7548,18,8,568,-11.7780,0.0500,7.6420,29.8432,0.0000,0.0000,-8.4000,0.0000,13.5000,6.7624,2,"","","2.000:0.000:-1.535","0.000:0.000:1.200","-4.000:0.000:-4.081","0.000:0.000:-2.000",False,False,Stopped,60.00,40.00,3.00,StressTest
57.8577,18,8,569,-11.7780,0.0500,7.6420,29.8432,0.0000,0.0000,-8.4000,0.0000,13.5000,6.7624,2,"","","2.000:0.000:-1.412","0.000:0.000:1.200","-4.000:0.000:-4.287","0.000:0.000:-2.000",False,False,Stopped,60.00,40.00,3.00,StressTest
57.9582,18,8,570,-11.7780,0.0500,7.6420,29.8432,0.0000,0.0000,-8.4000,0.0000,13.5000,6.7624,2,"","","2.000:0.000:-1.291","0.000:0.000:1.200","-4.000:0.000:-4.488","0.000:0.000:-2.000",False,False,Stopped,60.00,40.00,3.00,StressTest
58.0607,18,8,571,-11.7780,0.0500,7.6420,29.8432,0.0000,0.0000,-8.4000,0.0000,13.5000,6.7624,2,"","","2.000:0.000:-1.168","0.000:0.000:1.200","-4.000:0.000:-4.693","0.000:0.000:-2.000",False,False,Stopped,60.00,40.00,3.00,StressTest
58.1631,18,8,572,-11.7780,0.0500,7.6420,29.8432,0.0000,0.0000,-8.4000,0.0000,13.5000,6.7624,2,"","","2.000:0.000:-1.045","0.000:0.000:1.200","-4.000:0.000:-4.898","0.000:0.000:-2.000",False,False,Stopped,60.00,40.00,3.00,StressTest
58.2632,18,8,573,-11.7780,0.0500,7.6420,29.8432,0.0000,0.0000,-8.4000,0.0000,13.5000,6.7624,2,"","","2.000:0.000:-0.925","0.000:0.000:1.200","-4.000:0.000:-5.098","0.000:0.000:-2.000",False,False,Stopped,60.00,40.00,3.00,StressTest
58.3648,18,8,574,-11.7780,0.0500,7.6420,29.8432,0.0000,0.0000,-8.4000,0.0000,13.5000,6.7624,2,"","","2.000:0.000:-0.803","0.000:0.000:1.200","-4.000:0.000:-5.301","0.000:0.000:-2.000",False,False,Stopped,60.00,40.00,3.00,StressTest
58.4934,18,8,575,-11.7780,0.0500,7.6420,29.8432,0.0000,0.0000,-8.4000,0.0000,13.5000,6.7624,2,"","","2.000:0.000:-0.649","0.000:0.000:1.200","-4.000:0.000:-5.559","0.000:0.000:-2.000",False,False,Stopped,60.00,40.00,3.00,StressTest
58.5984,18,8,576,-11.7780,0.0500,7.6420,29.8432,0.0000,0.0000,-8.4000,0.0000,13.5000,6.7624,2,"","","2.000:0.000:-0.523","0.000:0.000:1.200","-4.000:0.000:-5.769","0.000:0.000:-2.000",False,False,Stopped,60.00,40.00,3.00,StressTest
58.6995,18,8,577,-11.7780,0.0500,7.6420,29.8432,0.0000,0.0000,-8.4000,0.0000,13.5000,6.7624,2,"","","2.000:0.000:-0.401","0.000:0.000:1.200","-4.000:0.000:-5.765","0.000:0.000:2.000",False,False,Stopped,60.00,40.00,3.00,StressTest
58.7999,18,8,578,-11.7780,0.0500,7.6420,29.8432,0.0000,0.0000,-8.4000,0.0000,13.5000,6.7624,2,"","","2.000:0.000:-0.281","0.000:0.000:1.200","-4.000:0.000:-5.564","0.000:0.000:2.000",False,False,Stopped,60.00,40.00,3.00,StressTest
58.9012,18,8,579,-11.7780,0.0500,7.6420,29.8432,0.0000,0.0000,-8.4000,0.0000,13.5000,6.7624,2,"","","2.000:0.000:-0.159","0.000:0.000:1.200","-4.000:0.000:-5.362","0.000:0.000:2.000",False,False,Stopped,60.00,40.00,3.00,StressTest
